CONTAINER,CASES,QTY,SKUs,FFW,OCEAN/TL,40/45/53,PL,CARRIER,Live,SCHEDULED DATE,SCHEDULED TIME,ARRIVAL DATE,ARRIVAL TIME,TEAM SIZE,UNLOAD DATE,BLDG,UNLOAD START,UNLOAD FINISH,UNLOAD MINS,Unload for avs,Cases Per Person  Per Minute,RESTACK START,RESTACK FINISH,D2S START,D2S FINISH,DAMAGED PRODUCT,TOTAL PALLETS,DAMAGED PALLETS
TCNU2380097,2063,30945,1,SBA Global,Ocean,40HQ,No,Overland,No,2/10/2021,2:00 PM,2/10/2021,10:00 AM,4,2/10/2021,A,1:40 PM,2:50 PM,70,70,7.367857143,N/A,N/A,2:15 PM,3:55 PM,0,0,0
TCNU4070803,2345,33750,12,SBA Global,Transload,40HQ,Mix,SBA Global,No,2/10/2021,4:00 PM,2/10/2021,4:00 PM,4,2/11/2021,A,8:15 AM,9:55 AM,100,100,5.8625,10:15 AM,12:00 PM,N/A,N/A,10,28,4
OOLU8897685,2072,31080,2,SBA Global,Transload,40HQ,No,SBA Global,No,2/10/2021,4:00 PM,2/10/2021,4:00 PM,4,2/11/2021,A,8:15 AM,9:55 AM,100,100,5.18,10:15 AM,12:00 PM,N/A,N/A,10,28,4
TLLU4931923,1047,21857,13,Mainfreight,Ocean,40HQ,No,Overland,No,2/11/2021,4:00 PM,2/11/2021,4:00 PM,4,2/12/2021,B,8:25 AM,9:40 AM,75,75,3.49,N/A,N/A,8:25 AM,9:40 AM,0,0,0
TGBU8958480,2262,35004,5,SBA Global,Ocean,40HQ,No,Overland,No,2/11/2021,4:00 PM,2/11/2021,4:00 PM,3,2/12/2021,B,10:00 AM,12:00 PM,120,120,6.283333333,N/A,N/A,10:00 AM,12:00 PM,0,0,0
OOCU6860700,1008,45930,4,SBA Global,Ocean,40HQ,Mix,Overland,No,2/11/2021,4:00 PM,2/11/2021,4:00 PM,3,2/12/2021,B,12:35 PM,1:00 PM,25,25,13.44,N/A,N/A,12:35 PM,2:00 PM,0,0,0
OOCU7866786,2152,32260,10,SBA Global,Ocean,40HQ,No,Overland,No,2/12/2021,8:00 AM,2/12/2021,8:00 AM,3,2/12/2021,B,10:00 AM,11:55 AM,115,115,6.237681159,N/A,N/A,10:00 AM,11:55 AM,0,0,0
MIEU0044002,2007,33954,11,Mainfreight,Ocean,40HQ,Mix,Overland,No,2/12/2021,4:00 PM,2/12/2021,4:00 PM,4,2/15/2021,B,1:00 PM,2:45 PM,105,105,4.778571429,N/A,N/A,1:00 PM,3:10 PM,0,0,0
FFAU2426791,1613,25035,5,SBA Global,Ocean,40HQ,No,Overland,No,2/12/2021,5:00 PM,2/12/2021,5:00 PM,4,2/15/2021,A,8:15 AM,9:40 AM,85,85,4.744117647,N/A,N/A,8:30 AM,9:40 AM,0,0,0
YMMU6182131,1619,29817,10,Mainfreight,Ocean,40HQ,Mix,Overland,No,2/15/2021,8:00 AM,2/15/2021,8:00 AM,4,2/15/2021,B,8:15 AM,9:40 AM,85,85,4.761764706,N/A,N/A,8:30 AM,9:40 AM,0,0,0
OOLU9305501,3371,33889,7,SBA Global,Ocean,40HQ,No,Overland,No,2/16/2021,2:00 PM,2/16/2021,2:00 PM,4,2/16/2021,B,2:20 PM,4:10 PM,110,110,7.661363636,N/A,N/A,2:20 PM,4:10 PM,0,0,0
FFAU2597053,837,34315,16,SBA Global,Ocean,40HQ,Mix,Overland,No,2/16/2021,4:00 PM,2/16/2021,4:00 PM,4,2/17/2021,B,10:05 AM,11:50 AM,105,105,1.992857143,N/A,N/A,10:10 AM,12:05 PM,0,0,0
OOLU9358733,3914,35937,18,SBA Global,Ocean,40HQ,No,Overland,No,2/16/2021,4:00 PM,2/16/2021,4:00 PM,4,2/17/2021,A,12:55 PM,3:20 PM,145,145,6.748275862,N/A,N/A,12:55 PM,3:20 PM,0,0,0
TCNU3383399,595,39426,10,SBA Global,Ocean,40HQ,Mix,Overland,No,2/16/2021,4:00 PM,2/16/2021,4:00 PM,4,2/17/2021,B,8:55 AM,9:30 AM,35,35,4.25,N/A,N/A,8:55 AM,10:05 AM,0,0,0
TRHU2934314,375,4000,2,SBA Global,Transload,40HQ,No,SBA Global,Yes,2/17/2021,2:00 PM,2/17/2021,2:00 PM,2,2/17/2021,B,2:40 PM,2:45 PM,5,5,37.5,2:50 PM,3:15 PM,N/A,N/A,0,5,0
YMLU8919991,1003,26721,3,SBA Global,Ocean,40HQ,No,SBA Global,No,2/18/2021,4:00 PM,2/18/2021,4:00 PM,3,2/19/2021,B,8:30 AM,9:40 AM,70,70,4.776190476,N/A,N/A,N/A,N/A,0,0,0
SLSU8019364,2077,33672,19,SBA Global,Ocean,40HQ,No,Overland,No,2/18/2021,4:00 PM,2/18/2021,4:00 PM,3,2/19/2021,B,10:15 AM,12:00 PM,105,105,6.593650794,N/A,N/A,N/A,N/A,0,0,0
OOCU6413635,1247,29877,8,SBA Global,Ocean,40HQ,No,Overland,No,2/18/2021,4:00 PM,2/18/2021,4:00 PM,3,2/19/2021,B,10:15 AM,11:25 AM,70,70,5.938095238,N/A,N/A,10:40 AM,11:40 AM,0,0,0
APHU6487443,1124,20790,5,Mainfreight,Ocean,40HQ,No,Overland,No,2/19/2021,8:00 AM,2/19/2021,8:00 AM,3,2/19/2021,A,8:15 AM,9:15 AM,60,60,6.244444444,N/A,N/A,8:45 AM,9:45 AM,0,0,0
OOCU8443407,2049,31016,14,SBA Global,Ocean,40HQ,No,Overland,No,2/19/2021,2:00 PM,2/19/2021,2:00 PM,4,2/22/2021,A,10:50 AM,12:00 PM,70,70,7.317857143,N/A,N/A,10:50 AM,12:20 PM,0,0,0
OOLU8722516,850,26591,5,SBA Global,Ocean,40HQ,Mix,Overland,No,2/19/2021,4:00 PM,2/19/2021,4:00 PM,4,2/22/2021,B,9:20 AM,10:10 AM,50,50,4.25,N/A,N/A,9:30 AM,10:50 AM,0,0,0
CBHU8587262,556,33672,10,SBA Global,Ocean,40HQ,Mix,Overland,No,2/22/2021,8:00 AM,2/22/2021,8:00 AM,4,2/22/2021,B,8:20 AM,9:05 AM,45,45,3.088888889,N/A,N/A,8:20 AM,9:30 AM,0,0,0
BMOU3178723,893,23157,17,SBA Global,Transload,40HQ,Mix,SBA Global,Yes,2/22/2021,12:00 PM,2/22/2021,1:05 PM,4,2/22/2021,A,1:10 PM,2:05 PM,55,55,4.059090909,2:00 PM,2:45 PM,2:40 PM,3:30 PM,0,10,0
SEGU5401920,1246,24414,8,SBA Global,Transload,40HQ,No,SBA Global,No,2/22/2021,4:00 PM,2/22/2021,4:00 PM,3,2/23/2021,B,12:30 PM,2:10 PM,100,100,4.153333333,1:00 PM,1:20 PM,1:30 PM,2:30 PM,0,10,0
YMLU5095888,843,12645,8,SBA Global,Transload,40HQ,No,SBA Global,Yes,2/23/2021,2:00 PM,2/23/2021,2:00 PM,4,2/23/2021,A,2:30 PM,3:45 PM,75,75,2.81,2:50 PM,3:45 PM,N/A,N/A,0,12,0
MSMU8011939,2869,43035,1,Mainfreight,Ocean,40HQ,No,Mainfreight,No,2/23/2021,12:00 PM,2/23/2021,12:00 PM,3,2/23/2021,B,12:30 PM,1:50 PM,80,80,11.95416667,N/A,N/A,N/A,N/A,0,0,0
TEMU7777066,788,11914,7,SBA Global,Transload,40HQ,No,SBA Global,No,2/22/2021,2:00 PM,2/22/2021,2:00 PM,4,2/23/2021,A,8:10 AM,8:20 AM,10,10,19.7,8:20 AM,8:40 AM,N/A,N/A,0,12,0
OOLU9054509,450,36000,2,SBA Global,Transload,40HQ,Yes,SBA Global,No,2/23/2021,4:00 PM,2/23/2021,4:00 PM,4,2/24/2021,B,8:20 AM,9:30 AM,70,70,1.607142857,N/A,N/A,8:20 AM,9:45 AM,1,14,0
BEAU4510611,2225,33969,9,SBA Global,Ocean,40HQ,No,Overland,No,2/23/2021,2:00 PM,2/23/2021,2:00 PM,4,2/24/2021,A,10:15 AM,12:25 PM,130,130,4.278846154,N/A,N/A,10:05 AM,12:25 PM,0,0,0
TCNU3051769,2044,36741,15,SBA Global,Ocean,40HQ,No,Overland,No,2/24/2021,4:00 PM,2/24/2021,4:00 PM,4,2/25/2021,A,8:20 AM,10:30 AM,130,130,3.930769231,N/A,N/A,8:20 AM,10:30 AM,0,0,0
SEGU6535586,2266,34887,11,SBA Global,Ocean,40HQ,No,Overland,No,2/26/2021,4:00 PM,2/26/2021,4:00 PM,4,3/1/2021,B,8:20 AM,9:35 AM,75,75,7.553333333,N/A,N/A,8:20 AM,9:40 AM,0,0,0
MSMU7806801,1534,18408,1,Mainfreight,Ocean,40HQ,No,Overland,No,2/26/2021,4:00 PM,2/26/2021,4:00 PM,4,3/1/2021,A,12:50 PM,1:50 PM,60,60,6.391666667,N/A,N/A,12:50 PM,1:50 PM,0,0,0
MSMU8012339,2176,32670,12,Mainfreight,Ocean,40HQ,No,Mainfreight,No,3/1/2021,10:00 AM,3/1/2021,10:00 AM,4,3/1/2021,B,10:00 AM,12:00 PM,120,120,4.533333333,N/A,N/A,10:00 AM,12:05 PM,1,0,0
MSCU7756249,1649,31669,11,Mainfreight,Ocean,40HQ,No,Overland,No,3/2/2021,4:00 PM,3/2/2021,4:00 PM,4,3/3/2021,B,9:05 AM,10:50 AM,105,105,3.926190476,N/A,N/A,11:10 AM,12:00 PM,0,0,0
CAIU3117203,1227,19605,8,SBA Global,Transload,40HQ,Mix,SBA Global,Yes,3/2/2021,4:00 PM,3/2/2021,3:00 PM,4,3/2/2021,A,3:05 PM,3:15 PM,10,10,30.675,8:10 AM,8:40 AM,3:15 PM,3:45 PM,0,12,0
TGBU4928997,492,23760,3,SBA Global,Ocean,40HQ,Yes,Overland,No,3/4/2021,4:00 PM,3/4/2021,4:00 PM,3,3/5/2021,B,2:25 PM,3:10 PM,45,45,3.644444444,N/A,N/A,2:25 PM,3:25 PM,0,0,0
CMAU7488139,2334,36256,11,Mainfreight,Ocean,40HQ,No,Overland,No,3/4/2021,4:00 PM,3/4/2021,4:00 PM,3,3/5/2021,B,10:20 AM,11:35 AM,75,75,10.37333333,N/A,N/A,10:20 AM,11:50 AM,0,0,0
OOCU8338470,2193,29293,8,SBA Global,Ocean,40HQ,Mix,Overland,No,3/4/2021,4:00 PM,3/4/2021,4:00 PM,3,3/5/2021,B,12:25 PM,2:00 PM,95,95,7.694736842,N/A,N/A,12:25 PM,2:00 PM,0,0,0
DRYU9766725,1431,8586,2,SBA Global,Ocean,40HQ,No,Overland,Yes,3/5/2021,8:00 AM,3/5/2021,8:00 AM,3,3/5/2021,B,8:15 AM,10:00 AM,105,105,4.542857143,N/A,N/A,8:30 AM,10:10 AM,0,0,0
BEAU4574853,1431,8586,2,SBA Global,Ocean,40HQ,No,Overland,Yes,3/5/2021,8:00 AM,3/5/2021,8:00 AM,3,3/5/2021,B,8:30 AM,9:55 AM,85,85,5.611764706,N/A,N/A,8:30 AM,10:10 AM,0,0,0
TCNU1283929,1431,8586,2,SBA Global,Ocean,40HQ,No,Overland,No,3/6/2021,12:00 PM,3/6/2021,12:00 PM,3,3/8/2021,B,8:20 AM,9:45 AM,85,85,5.611764706,N/A,N/A,8:20 AM,9:45 AM,0,0,0
YMMU6246452,1611,32626,9,SBA Global,Ocean,40HQ,Mix,Overland,No,3/6/2021,12:00 PM,3/6/2021,12:00 PM,4,3/8/2021,A,10:25 AM,11:40 AM,75,75,5.37,N/A,N/A,10:25 AM,11:40 AM,0,0,0
TEMU6927686,2229,32433,5,SBA Global,Ocean,40HQ,No,Overland,No,3/9/2021,8:00 AM,3/9/2021,8:00 AM,4,3/9/2021,B,8:20 AM,9:45 AM,85,85,6.555882353,N/A,N/A,8:20 AM,9:45 AM,0,0,0
TCNU3052338,1713,29221,3,SBA Global,Ocean,40HQ,No,Overland,No,3/9/2021,2:00 PM,3/9/2021,2:00 PM,4,3/9/2021,B,1:10 PM,1:55 PM,45,45,9.516666667,N/A,N/A,1:10 PM,1:55 PM,0,0,0
FFAU1272460,1879,32938,26,SBA Global,Ocean,40HQ,No,Overland,No,3/9/2021,4:00 PM,3/9/2021,4:00 PM,3,3/10/2021,A,12:00 PM,1:55 PM,115,115,5.446376812,N/A,N/A,12:00 PM,1:55 PM,0,0,0
YMLU9006003,1431,8586,2,SBA Global,Ocean,40HQ,No,Overland,No,3/9/2021,4:00 PM,3/9/2021,4:00 PM,3,3/10/2021,B,11:25 AM,12:30 PM,65,65,7.338461538,N/A,N/A,11:25 AM,12:30 PM,0,0,0
TCNU3560766,1399,41713,15,SBA Global,Ocean,40HQ,Mix,Overland,No,3/10/2021,8:00 AM,3/10/2021,8:00 AM,3,3/10/2021,B,8:25 AM,9:35 AM,70,70,6.661904762,N/A,N/A,8:25 AM,9:35 AM,0,0,0
OOLU8793335,1565,23475,4,SBA Global,Ocean,40HQ,No,SBA Global,No,3/9/2021,4:00 PM,3/9/2021,4:00 PM,3,3/10/2021,A,8:30 AM,10:00 AM,90,90,5.796296296,N/A,N/A,8:30 AM,12:00 AM,0,0,0
TLLU4948464,2249,33735,4,SBA Global,Ocean,40HQ,No,SBA Global,No,3/10/2021,2:00 PM,3/10/2021,2:00 PM,4,3/11/2021,A,10:40 AM,12:00 PM,80,80,7.028125,N/A,N/A,10:40 AM,12:00 PM,0,0,0
TLLU4940904,2188,32820,11,SBA Global,Ocean,40HQ,No,Overland,No,3/11/2021,8:00 AM,3/11/2021,8:00 AM,5,3/11/2021,A,8:30 AM,10:15 AM,105,105,4.167619048,N/A,N/A,8:30 AM,10:15 AM,1,0,0
FSCU8037983,1431,8586,2,SBA Global,Ocean,40HQ,No,Overland,No,3/11/2021,2:00 PM,3/11/2021,2:00 PM,3,3/11/2021,B,1:40 PM,3:35 PM,115,115,4.147826087,N/A,N/A,1:40 PM,3:35 PM,0,0,0
TGBU6693309,1616,36780,9,SBA Global,Ocean,40HQ,No,Overland,No,3/11/2021,4:00 PM,3/11/2021,4:00 PM,3,3/12/2021,B,8:30 AM,9:35 AM,65,65,8.287179487,N/A,N/A,8:30 AM,9:35 AM,0,0,0
FFAU3536957,1307,19605,2,SBA Global,Ocean,40HQ,No,Overland,No,3/11/2021,4:00 PM,3/11/2021,4:00 PM,3,3/12/2021,B,8:20 AM,9:15 AM,55,55,7.921212121,N/A,N/A,8:20 AM,9:15 AM,1,0,0
TCNU2316800,2210,33150,22,SBA Global,Ocean,40HQ,No,Overland,No,3/11/2021,4:00 PM,3/11/2021,4:00 PM,4,3/12/2021,A,11:10 AM,12:55 PM,105,105,5.261904762,N/A,N/A,11:10 AM,12:55 PM,0,0,0
BMOU5755700,1431,8586,2,SBA Global,Ocean,40HQ,No,Overland,No,3/11/2021,4:00 PM,3/11/2021,4:00 PM,3,3/12/2021,B,12:00 PM,1:55 PM,115,115,4.147826087,N/A,N/A,12:00 PM,1:55 PM,0,0,0
YMLU8843622,564,45041,3,SBA Global,Ocean,40HQ,Yes,SBA Global,No,3/11/2021,4:00 PM,3/11/2021,4:00 PM,4,3/12/2021,B,10:00 AM,10:45 AM,45,45,3.133333333,N/A,N/A,10:00 AM,10:45 AM,0,0,0
ONEU0249108,1453,21249,5,Mainfreight,Ocean,40HQ,No,Overland,No,3/12/2021,8:00 AM,3/12/2021,8:00 AM,4,3/12/2021,B,9:30 AM,10:40 AM,70,70,5.189285714,N/A,N/A,9:30 AM,11:15 AM,0,0,0
CCLU7920851,143,1716,1,SBA Global,Transload,40HQ,No,SBA Global,Yes,3/12/2021,2:00 PM,3/12/2021,2:00 PM,2,3/12/2021,A,2:00 PM,2:05 PM,5,5,14.3,N/A,N/A,2:00 PM,2:05 PM,0,2,0
YMLU8676314,674,31181,7,SBA Global,Ocean,40HQ,Mix,Overland,No,3/11/2021,2:00 PM,3/11/2021,2:00 PM,4,3/15/2021,B,8:25 AM,9:20 AM,55,55,3.063636364,N/A,N/A,8:25 AM,9:20 AM,0,0,0
OOLU2181590,517,4696,4,SBA Global,Transload,40HQ,No,SBA Global,Yes,3/15/2021,10:00 AM,3/15/2021,10:00 AM,3,3/15/2021,B,10:50 AM,11:10 AM,20,20,8.616666667,11:10 AM,11:50 AM,12:20 PM,1:30 PM,0,5,1
OOLU0573524,536,8040,4,SBA Global,Transload,40HQ,No,SBA Global,Yes,3/15/2021,10:00 AM,3/15/2021,10:00 AM,3,3/15/2021,B,10:50 AM,11:10 AM,20,20,8.933333333,11:10 AM,11:50 AM,12:20 PM,1:30 PM,0,9,0
YMLU8876842,1252,14004,6,SBA Global,Transload,40HQ,Mix,Overland,No,3/15/2021,4:00 PM,3/15/2021,4:00 PM,4,3/16/2021,B,8:15 AM,9:40 AM,85,85,3.682352941,N/A,N/A,8:15 AM,9:40 AM,0,0,0
OOLU9289020,1992,32818,9,SBA Global,Ocean,40HQ,Mix,Overland,No,3/16/2021,2:00 PM,3/16/2021,2:00 PM,4,3/16/2021,B,1:20 PM,2:45 PM,85,85,5.858823529,N/A,N/A,1:20 PM,2:45 PM,0,0,0
TGBU6453437,2535,38096,7,SBA Global,Ocean,40HQ,Mix,Overland,No,3/16/2021,4:00 PM,3/16/2021,4:00 PM,3,3/17/2021,B,11:15 AM,12:50 PM,95,95,8.894736842,N/A,N/A,11:15 AM,12:50 PM,0,0,0
TGBU9220280,1924,25942,5,SBA Global,Ocean,40HQ,Mix,Overland,Yes,3/17/2021,9:00 AM,3/17/2021,9:00 AM,3,3/17/2021,B,8:30 AM,10:00 AM,90,90,7.125925926,N/A,N/A,8:30 AM,10:00 AM,0,0,0
FFAU2999495,1431,8586,2,SBA Global,Transload,40HQ,No,SBA Global,No,3/17/2021,4:00 PM,3/17/2021,4:00 PM,4,3/18/2021,B,8:15 AM,10:40 AM,145,145,2.467241379,8:30 AM,8:40 AM,8:15 AM,10:40 AM,0,4,0
TCNU4696905,1395,26630,15,SBA Global,Transload,40HQ,No,SBA Global,No,3/17/2021,4:00 PM,3/17/2021,4:00 PM,4,3/18/2021,B,8:15 AM,10:40 AM,145,145,2.405172414,8:30 AM,8:40 AM,8:15 AM,10:40 AM,0,4,0
TCNU1561716,2068,43630,2,Mainfreight,Ocean,40HQ,Mix,Overland,Yes,3/19/2021,8:00 AM,3/19/2021,9:30 AM,4,3/19/2021,B,9:40 AM,10:55 AM,75,75,6.893333333,N/A,N/A,9:40 AM,10:55 AM,0,0,0
TEMU8774605,1978,31218,9,SBA Global,Transload,40HQ,No,SBA Global,No,3/18/2021,4:00 PM,3/18/2021,4:00 PM,4,3/19/2021,B,8:10 AM,9:20 AM,70,70,7.064285714,8:25 AM,9:40 AM,10:55 AM,11:50 AM,0,15,2
FFAU2993590,1442,8652,1,SBA Global,Transload,40HQ,No,SBA Global,No,3/18/2021,4:00 PM,3/18/2021,4:00 PM,4,3/19/2021,B,11:00 AM,12:30 PM,90,90,4.005555556,N/A,N/A,1:00 PM,1:55 PM,0,12,0
FSCU8817700,1799,30467,20,SBA Global,Transload,40HQ,Mix,SBA Global,No,3/18/2021,4:00 PM,3/18/2021,4:00 PM,4,3/19/2021,B,11:00 AM,12:30 PM,90,90,4.997222222,N/A,N/A,1:00 PM,1:55 PM,0,6,0
SEGU5310060,1600,12200,2,SBA Global,Ocean,40HQ,No,Overland,No,3/19/2021,4:00 PM,3/19/2021,4:00 PM,3,3/22/2021,B,9:00 AM,10:25 AM,85,85,6.274509804,N/A,N/A,9:15 AM,10:25 AM,0,0,0
OOCU7759880,1648,25060,9,SBA Global,Ocean,40HQ,No,Overland,No,3/19/2021,4:00 PM,3/19/2021,4:00 PM,3,3/22/2021,A,10:35 AM,12:10 PM,95,95,5.78245614,N/A,N/A,10:45 AM,12:20 PM,1,0,0
APHU6683240,1934,29010,1,Mainfreight,Ocean,40HQ,No,Overland,No,3/19/2021,4:00 PM,3/19/2021,4:00 PM,3,3/22/2021,B,8:25 AM,9:35 AM,70,70,9.20952381,N/A,N/A,8:25 AM,10:00 AM,0,0,0
SEGU4312500,1564,28126,16,SBA Global,Transload,40HQ,No,SBA Global,Yes,3/22/2021,3:30 PM,3/22/2021,2:45 PM,3,3/22/2021,B,2:50 PM,3:00 PM,10,10,52.13333333,3:00 PM,3:30 PM,3:00 PM,3:30 PM,0,13,0
CAAU6145783,1663,46164,7,SBA Global,Ocean,40HQ,No,Overland,No,3/23/2021,8:00 AM,3/23/2021,8:00 AM,3,3/23/2021,B,8:20 AM,9:30 AM,70,70,7.919047619,N/A,N/A,N/A,N/A,0,0,0
OOLU8092090,567,45360,3,SBA Global,Ocean,40HQ,Yes,Overland,No,3/23/2021,9:00 AM,3/23/2021,9:00 AM,3,3/23/2021,B,10:25 AM,11:05 AM,40,40,4.725,N/A,N/A,N/A,N/A,0,0,0
YMMU6284025,2209,33135,3,SBA Global,Ocean,40HQ,Mix,Overland,No,3/23/2021,2:00 PM,3/23/2021,1:00 PM,4,3/23/2021,B,1:15 PM,2:25 PM,70,70,7.889285714,N/A,N/A,N/A,N/A,0,0,0
BEAU4331982,566,45280,2,SBA Global,Ocean,40HQ,Yes,Overland,No,3/23/2021,4:00 PM,3/23/2021,4:00 PM,3,3/24/2021,B,9:10 AM,9:50 AM,40,40,4.716666667,N/A,N/A,9:10 AM,9:50 AM,0,0,0
CMAU6353967,1413,41540,2,Mainfreight,Ocean,40HQ,Mix,Overland,No,3/24/2021,8:00 AM,3/24/2021,8:00 AM,3,3/24/2021,B,11:10 AM,12:00 PM,50,50,9.42,N/A,N/A,11:15 AM,12:00 PM,2,0,0
FFAU1514352,566,45280,2,SBA Global,Transload,40HQ,Yes,SBA Global,No,3/23/2021,4:00 PM,3/23/2021,4:00 PM,3,3/24/2021,B,8:15 AM,9:00 AM,45,45,4.192592593,9:00 AM,9:05 AM,8:15 AM,9:00 AM,1,8,0
CAIU6810211,445,2670,1,SBA Global,Transload,40HQ,No,SBA Global,No,3/24/2021,4:00 PM,3/24/2021,4:00 PM,4,3/25/2021,B,8:50 AM,10:25 AM,95,95,1.171052632,N/A,N/A,8:50 AM,10:30 AM,0,27,2
YMMU6099201,2023,31305,12,SBA Global,Transload,40HQ,No,SBA Global,No,3/24/2021,4:00 PM,3/24/2021,4:00 PM,4,3/25/2021,B,8:50 AM,10:25 AM,95,95,5.323684211,8:50 AM,10:25 AM,8:50 AM,10:30 AM,0,27,2
SEKU4030645,1404,31737,24,SBA Global,Ocean,40HQ,No,Overland,No,3/25/2021,1:00 PM,3/25/2021,1:00 PM,4,3/25/2021,A,12:55 PM,2:15 PM,80,80,4.3875,,,,,,,
MAGU5762718,2208,32915,16,SBA Global,Transload,40HQ,No,SBA Global,Yes,3/25/2021,10:00 AM,3/25/2021,11:10 AM,4,3/25/2021,A,11:15 AM,11:25 AM,10,10,55.2,11:25 AM,12:00 PM,N/A,N/A,0,12,1
TEMU7708996,565,45200,1,SBA Global,Ocean,40HQ,Yes,Overland,No,3/25/2021,4:00 PM,3/25/2021,4:00 PM,3,3/26/2021,B,8:45 AM,9:20 AM,35,35,5.380952381,N/A,N/A,8:45 AM,10:00 AM,0,0,0
FCIU7563114,2201,33060,6,SBA Global,Ocean,40HQ,No,Overland,No,3/25/2021,4:00 PM,3/25/2021,4:00 PM,3,3/26/2021,B,8:25 AM,9:40 AM,75,75,9.782222222,,,,,,,
TEMU7013793,2156,35172,15,SBA Global,Ocean,40HQ,No,Overland,No,3/25/2021,4:00 PM,3/25/2021,4:00 PM,4,3/26/2021,A,10:10 AM,11:20 AM,70,70,7.7,N/A,N/A,10:10 AM,11:20 AM,0,0,0
FCIU7525095,568,5200,3,SBA Global,Ocean,40HQ,Yes,Overland,No,3/26/2021,8:00 AM,3/26/2021,8:00 AM,4,3/26/2021,B,11:35 AM,12:10 PM,35,35,4.057142857,N/A,N/A,11:35 AM,12:10 PM,0,0,0
BMOU6283147,1353,33495,12,SBA Global,Transload,40HQ,Yes,SBA Global,No,3/26/2021,4:00 PM,3/26/2021,4:00 PM,4,3/26/2021,B,3:20 AM,3:50 AM,30,30,11.275,8:10 AM,8:50 AM,N/A,N/A,0,24,0
FFAU3002822,1431,8586,2,SBA Global,Transload,40HQ,No,SBA Global,No,3/29/2021,10:00 AM,3/29/2021,10:00 AM,5,3/29/2021,B,11:25 AM,12:00 PM,35,35,8.177142857,N/A,N/A,N/A,N/A,1,23,0
CCLU4911373,2300,34125,17,SBA Global,Ocean,40HQ,No,Overland,No,3/29/2021,8:00 AM,3/29/2021,9:00 AM,4,3/29/2021,A,9:25 AM,11:00 AM,95,95,6.052631579,N/A,N/A,N/A,N/A,0,0,0
TGBU7766837,1573,27466,27,SBA Global,Ocean,40HQ,No,Overland,No,3/30/2021,1:00 PM,3/30/2021,1:00 PM,4,3/30/2021,A,1:10 PM,2:45 PM,95,95,4.139473684,N/A,N/A,1:20 PM,2:50 PM,0,0,0
CBHU9477697,1549,28600,10,SBA Global,Ocean,40HQ,No,Overland,No,3/30/2021,4:00 PM,3/30/2021,4:00 PM,4,3/31/2021,B,8:20 AM,10:00 AM,100,100,3.8725,N/A,N/A,8:20 AM,10:00 AM,0,0,0
DFSU7656592,113,1695,1,SBA Global,Transload,40HQ,No,SBA Global,Yes,4/1/2021,1:00 PM,4/1/2021,1:00 PM,2,4/1/2021,A,1:10 PM,1:20 PM,10,10,5.65,1:25 PM,1:35 PM,N/A,N/A,0,2,0
OOCU7346850,2085,35400,6,SBA Global,Ocean,40HQ,No,Overland,No,4/1/2021,4:00 PM,4/1/2021,1:00 PM,3,4/2/2021,B,8:30 AM,10:00 AM,90,90,7.722222222,N/A,N/A,8:30 AM,10:00 AM,0,0,0
CBHU9159037,2200,32817,6,SBA Global,Ocean,40HQ,No,Overland,No,4/5/2021,8:00 AM,4/5/2021,8:00 AM,4,4/5/2021,B,8:50 AM,10:10 AM,80,80,6.875,N/A,N/A,8:50 AM,10:10 AM,0,0,0
TEMU7908968,1803,28614,13,SBA Global,Transload,40HQ,No,SBA Global,Yes,4/6/2021,3:00 PM,4/6/2021,3:00 PM,4,4/6/2021,A,4:00 PM,4:15 PM,15,15,30.05,1:00 PM,2:30 PM,N/A,N/A,0,19,0
OOCU7247605,448,36121,12,SBA Global,Ocean,40HQ,Yes,Overland,No,4/6/2021,4:00 PM,4/6/2021,4:00 PM,4,4/7/2021,B,8:30 AM,9:40 AM,70,70,1.6,N/A,N/A,8:30 AM,9:40 AM,0,0,0
YMLU8768956,1527,23063,8,SBA Global,Ocean,40HQ,No,Overland,No,4/7/2021,8:00 AM,4/7/2021,8:00 AM,4,4/7/2021,A,10:30 AM,12:15 PM,105,105,3.635714286,N/A,N/A,10:30 AM,12:15 PM,0,0,0
OOCU7097188,560,44800,1,SBA Global,Ocean,40HQ,Yes,Overland,No,4/7/2021,4:00 PM,4/7/2021,4:00 PM,3,4/8/2021,B,8:20 AM,9:15 AM,55,55,3.393939394,N/A,N/A,8:20 AM,9:15 AM,0,0,0
OOLU9333714,1897,31203,17,SBA Global,Ocean,40HQ,No,Overland,No,4/8/2021,4:00 PM,4/8/2021,4:00 PM,3,4/9/2021,A,10:40 AM,12:05 PM,85,85,7.439215686,N/A,N/A,10:40 AM,12:05 PM,1,0,0
CSNU7483744,842,23622,5,SBA Global,Ocean,40HQ,No,Overland,No,4/8/2021,9:00 AM,4/8/2021,9:00 AM,3,4/9/2021,B,8:45 AM,10:10 AM,85,85,3.301960784,N/A,N/A,8:45 AM,10:10 AM,0,0,0
OOLU9505069,560,44800,1,SBA Global,Ocean,,Yes,Overland,No,4/9/2021,1:00 PM,4/9/2021,1:00 PM,3,4/12/2021,B,8:30 AM,9:20 AM,50,50,3.733333333,N/A,N/A,8:30 AM,9:20 AM,0,0,0
